"","county_fips","state_name","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","trump16","clinton16","otherpres16","romney12","obama12","otherpres12","demsen16","repsen16","othersen16","demhouse16","rephouse16","otherhouse16","demgov16","repgov16","othergov16","repgov14","demgov14","othergov14","total_population","cvap","white_pct","black_pct","hispanic_pct","nonwhite_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","lesshs_whites_pct","lesscollege_whites_pct","rural_pct","ruralurban_cc","POPULATION","LATITUDE","LONGITUDE"
"271","08109","Colorado","Saguache County",1413,1884,3389,-471,0.416937149601652,0.55591619946887,-0.138979049867217,1147,1417,271,964,1864,102,1570,1042,237,1669,1051,121,NA,NA,NA,841,1262,205,6255,4325,57.4580335731415,0,38.0975219824141,42.5419664268585,12.6938449240608,50.8553157474021,33.6690647482014,18.273381294964,32457,7.70101925254813,19.1691126665161,74.5314969519079,5.36211699164345,65.5640668523677,100,9,6368,37.925349,-106.006105
"272","08111","Colorado","San Juan County",202,342,563,-140,0.358792184724689,0.607460035523979,-0.24866785079929,215,265,26,212,266,28,279,193,26,248,222,22,NA,NA,NA,177,243,29,552,495,75.9057971014493,0,23.5507246376812,24.0942028985507,0.543478260869565,47.2826086956522,27.3550724637681,17.0289855072464,41250,10.2827763496144,4.59518599562363,71.5536105032823,0,60.6060606060606,100,9,705,37.801877,-107.673598
"273","08113","Colorado","San Miguel County",1136,3924,5147,-2788,0.220711093841072,0.762385855838352,-0.54167476199728,1033,2975,321,1154,2992,110,2951,1055,302,2960,1158,173,NA,NA,NA,818,2178,231,7767,5910,87.0477661902923,0.154499806875241,9.73348783314021,12.9522338097077,7.94386507016866,46.9808162739797,33.6680829148964,10.4931118836101,58170,4.30196483971045,6.83315990287895,44.9358307318765,6.4528519300941,43.4991357787594,100,9,8072,37.971818,-107.958108
"274","08115","Colorado","Sedgwick County",1121,301,1446,820,0.775242047026279,0.208160442600277,0.567081604426003,1015,267,82,881,419,38,426,863,51,228,1037,54,NA,NA,NA,806,342,61,2367,1825,79.9746514575412,1.09843683988171,13.8994507815801,20.0253485424588,4.81622306717364,52.6404731727926,32.0236586396282,25.8132657372201,46977,8.40787119856887,8.81834215167549,80.1881246325691,6.22737146994931,77.8421433743664,100,9,2404,40.962161,-102.325673
"275","08117","Colorado","Summit County",5322,12631,18479,-7309,0.288002597543157,0.683532658693652,-0.395530061150495,5100,9557,1517,5571,9347,394,9536,5178,1200,9467,5024,1091,NA,NA,NA,3692,7253,493,29269,22340,81.4171990843555,1.02155864566606,14.1549079230585,18.5828009156445,11.7667156377054,44.8119170453381,35.2693976562233,10.3864156616215,70192,4.34759889219836,5.34361595327188,50.0821392716985,1.70116395428451,44.4251329857271,19.518468243195,5,31055,39.572383,-106.055673
"276","08119","Colorado","Teller County",11241,5278,16939,5963,0.663616506287266,0.311588641596316,0.35202786469095,9745,3603,1096,8702,4333,372,4064,9547,719,3356,9621,889,NA,NA,NA,7312,3222,679,23472,18825,89.7026244035446,0.920245398773006,6.10088616223586,10.2973755964554,2.92263122017723,48.9349011588275,28.8812201772324,17.761588275392,63723,7.24304620017434,5.63965399499203,67.4254495788755,5.12295081967213,67.0081967213115,62.6038543897216,2,24710,38.944782,-105.139899
"277","08121","Colorado","Washington County",2595,369,3008,2226,0.862699468085106,0.122672872340426,0.740026595744681,2299,296,138,2076,468,47,527,2092,83,249,2297,98,NA,NA,NA,1889,363,73,4814,3685,88.2841711674283,0.768591607810553,9.18155380141255,11.7158288325717,2.38886580805983,48.5459077690071,35.3759867054425,20.2326547569589,46315,3.94736842105263,8.69051138043157,84.0082766775052,6.97750244538637,83.2083469188132,100,9,4817,40.098312,-103.157119
"278","08123","Colorado","Weld County",96145,66060,166968,30085,0.575828901346366,0.395644674428633,0.180184226917733,76651,46519,12258,63775,49050,3041,52263,74843,7276,41926,82410,6961,NA,NA,NA,52760,33282,4530,278065,189005,66.7254059302681,1.00839731717404,28.7720497006096,33.2745940697319,8.65337241292504,49.7243450272418,44.1029975005844,11.1531476453347,62820,6.01645634439074,12.9947112888595,73.2380946947438,4.90300458751507,67.6196589894941,20.4600019776525,2,328981,40.322426,-104.807009
"279","08125","Colorado","Yuma County",4107,785,4981,3322,0.824533226259787,0.157598875727766,0.666934350532022,3850,726,215,3490,987,100,1252,3386,124,658,3946,113,NA,NA,NA,3333,788,107,10150,6750,76.7586206896552,0.541871921182266,21.6059113300493,23.2413793103448,10.4532019704434,51.0541871921182,40.3251231527094,17.8522167487685,42026,2.18436873747495,12.906610703043,78.608904212262,5.91097495044152,77.8338439358443,64.9108832022304,7,9988,40.065848,-102.480825
"280","09001","Connecticut","Fairfield County",169039,297505,472990,-128466,0.35738387703757,0.628987927863168,-0.271604050825599,160077,243852,17280,175168,217294,3668,249887,148935,7887,242436,159862,17,NA,NA,NA,127197,127213,1498,941618,618280,63.5095123500188,10.4561510081583,18.6360073830364,36.4904876499812,21.1541198235378,51.3082800031435,38.0198764254719,14.3831150211657,86670,8.21189795706487,10.1035211002024,53.6375378697407,4.9493973761949,44.7574184826464,4.58406093175499,2,957419,41.206021,-73.367214
"281","09003","Connecticut","Hartford County",159024,283368,449336,-124344,0.353908878879057,0.630637206900849,-0.276728328021792,148173,240403,18288,143238,244639,4363,265018,122624,8430,249132,131433,6653,NA,NA,NA,124721,146268,2962,895699,644940,63.2520523077507,12.6579353108578,16.8979757708784,36.7479476922493,15.0110695668969,51.4920749046276,37.3894578424225,15.6448762363249,68027,8.23724287769665,10.7363141986153,63.1339128862251,6.35594317526453,57.8731918599861,5.40864013315228,1,899498,41.761165,-72.717868
"282","09005","Connecticut","Litchfield County",55601,50164,107544,5437,0.517006992486796,0.466450941010191,0.050556051476605,53051,39775,4616,47201,43856,1370,49872,43519,2147,47550,45809,491,NA,NA,NA,38926,26320,942,185141,143400,89.9201149394246,1.45942821957319,5.4029091341194,10.0798850605754,7.521294580887,50.5949519555366,31.7503956444008,18.4210952733322,73519,6.68815471394037,8.29688515869732,65.982770849341,7.04850767241864,65.5564209833222,41.4485565506747,4,185186,41.726958,-73.190432
"283","09007","Connecticut","Middlesex County",40665,56848,99203,-16183,0.40991703879923,0.573047186073002,-0.163130147273772,38867,45357,4400,34591,47855,1092,53960,30996,1957,52948,31134,1408,NA,NA,NA,31494,31632,832,164438,127550,84.7389289580267,4.66498011408555,5.64103187827631,15.2610710419733,7.65273233680779,51.0988944161325,33.2417081209939,17.7039370461815,79837,5.25763481389472,6.15344375163476,59.0715412718636,5.47759297759298,58.4170709170709,24.5400661532147,1,164245,41.479018,-72.571631
"284","09009","Connecticut","New Haven County",169892,242629,417980,-72737,0.406459639217187,0.580479927269247,-0.17402028805206,159048,205609,14349,138357,218972,3697,239991,119774,7283,240630,122020,194,NA,NA,NA,115232,134721,2772,860874,631715,64.7827672806938,12.1772756524184,16.790958955666,35.2172327193062,12.0734277025442,51.7599555800268,37.9825619080144,15.6044903203024,62715,8.54548255043312,10.5031972496051,65.7117998361251,7.01207476930659,61.617210434017,3.63998112413432,2,864835,41.396593,-72.942327
"285","09011","Connecticut","New London County",57110,79459,139604,-22349,0.409085699550156,0.569174235695252,-0.160088536145096,54058,62278,7192,46119,67144,1839,75188,40238,3414,81108,34946,3514,NA,NA,NA,40319,42551,1124,272033,208340,76.4557976421978,5.21480849749847,9.81535328434418,23.5442023578022,8.33722379270162,49.9362209731907,37.3079736649598,16.10429616995,67574,7.69795425545052,8.43330719175905,67.5840946183683,6.29132556675063,65.2970193115029,25.8083231468136,2,268555,41.443271,-72.097543
"286","09013","Connecticut","Tolland County",34819,44006,80546,-9187,0.432287140267673,0.546346187271869,-0.114059047004196,34194,38506,4724,19768,25957,863,45949,27989,2166,46644,25878,2815,NA,NA,NA,27308,23894,735,151689,119015,85.8921873042871,2.81167388538391,5.02936930166327,14.1078126957129,6.76911311960656,49.9673674425964,42.3010238052858,13.8685072747529,80129,6.26732511821845,6.21420329382146,61.140249659079,5.11093083136397,61.1747968913501,38.2078838962349,1,149788,41.842288,-72.372969
"287","09015","Connecticut","Windham County",29141,26701,57077,2440,0.510555915692836,0.467806647160853,0.0427492685319831,25747,21792,3284,19768,25957,769,28849,18546,1657,29691,17052,1818,NA,NA,NA,16448,15649,557,117078,89640,83.7826064674832,1.86627718273288,10.8773638087429,16.2173935325168,5.2699909462068,50.4227950597038,37.3896035121885,14.5714822596901,60689,8.37552414971269,11.9252392121821,76.1433163309629,9.71592434066477,75.0180107640802,49.7610362414294,2,116418,41.80508,-71.993508
"288","10001","Delaware","Kent County",41009,44552,87025,-3543,0.471232404481471,0.511944843435794,-0.0407124389543234,36991,33351,4256,32135,35527,1034,NA,NA,NA,33113,35353,2578,35955,34777,1640,NA,NA,NA,171474,126715,63.2836465003441,23.7295450039073,6.60508298634195,36.7163534996559,5.76238963341381,51.7786953124089,41.2873088631513,15.4979763695954,55184,7.97061169248616,13.1041785307517,76.8783812642369,12.4862250917247,76.9164948854576,26.9693795822808,3,181851,39.127081,-75.55913
"289","10003","Delaware","New Castle County",88364,195034,287633,-106670,0.307210925032941,0.678065451460716,-0.370854526427774,85525,162919,13947,81230,167082,3700,NA,NA,NA,158803,80356,9054,165973,77839,6862,NA,NA,NA,551997,400920,59.2381842654942,23.7160709206753,9.40439893695075,40.7618157345058,10.6120141957293,51.5801716313676,39.8065569196934,13.7882995740919,66283,6.90392782961838,9.53910360123863,64.5707657855543,6.17059585710199,61.4417688929275,4.60240789334403,1,570719,39.678852,-75.63529
"290","10005","Delaware","Sussex County",71230,56682,129352,14548,0.550667944832705,0.438199641288886,0.112468303543818,62611,39333,4064,52119,39975,1135,NA,NA,NA,41638,56592,3130,46476,54236,2026,NA,NA,NA,211224,162020,74.8290913911298,12.2845888724766,9.19592470552589,25.1709086088702,6.67111691853199,51.4955686853767,31.7468658864523,24.2145778888763,54218,7.10862135215483,13.7924813967722,76.1150661984989,9.81735706812973,73.3382847376954,41.3036090187425,2,237378,38.661794,-75.331473
"291","11001","District of Columbia","District of Columbia",18586,317323,344356,-298737,0.053973213767148,0.921496939214069,-0.867523725446921,12723,282830,15715,21381,267070,5313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659009,494090,35.7691624848826,47.4283355766006,10.4863514762317,64.2308375151174,14.0381997817936,52.5607389276929,41.5982179302559,11.4059140315231,72935,8.73435006067341,10.0454214606142,44.6398140808688,0.617842406054856,9.18819921004435,0,1,689545,38.910168,-77.013993
"292","12001","Florida","Alachua County",50972,89704,142604,-38732,0.357437379035651,0.629042663599899,-0.271605284564248,46834,75820,5917,48797,69699,1922,69399,54203,3732,71025,51126,3693,NA,NA,NA,30973,43819,2983,256581,197720,62.4601977543154,19.5045619122227,8.99482034912952,37.5398022456846,10.144554740998,51.6706225324556,48.5515295364817,12.430772348693,44702,7.02015366477025,7.46805865621807,58.4850398005741,5.10417375579688,54.2209086401509,21.1934372675227,2,278468,29.664721,-82.391582
"293","12003","Florida","Baker County",11911,2037,14059,9874,0.847215306920834,0.14488939469379,0.702325912227043,10294,2112,228,8975,2311,82,2135,9901,422,2912,9350,0,NA,NA,NA,5956,2100,388,27312,20415,82.0884592852958,13.8766842413591,2.3176625659051,17.9115407147042,1.47554188635032,47.7152899824253,41.3444639718805,12.9100761570006,53327,6.83252208400937,17.8711265242197,87.2357086922475,16.4493480441324,85.9846205282514,59.4910566107321,1,28259,30.286374,-82.184536
"294","12005","Florida","Bay County",66097,25614,93024,40483,0.710537065703474,0.275348297213622,0.435188768489852,62194,21797,3462,56876,22051,934,19971,62906,3836,19664,63115,3027,NA,NA,NA,40903,12959,3096,178361,135795,77.6873868166247,10.5275256362097,5.72827019359613,22.3126131833753,5.47989751122723,50.2800500109329,37.7391918636922,16.1038567848353,48577,7.47566832172467,11.3201011744615,77.4661274991542,10.4682840811151,76.9354982514885,11.9998578636913,3,175216,30.21282,-85.670601
"295","12007","Florida","Bradford County",10334,3160,13632,7174,0.758069248826291,0.231807511737089,0.526261737089202,8913,2924,261,8219,3325,91,2694,8720,453,3110,8411,351,NA,NA,NA,5525,2593,423,26919,21265,74.7873249377763,19.250343623463,3.79657490991493,25.2126750622237,2.30692076228686,44.7416323043204,35.3430662357443,17.4523570712136,43373,10.5633115298252,23.2129963898917,88.2207323362558,20.0352685838307,87.4864351600651,75.5294530154278,6,28303,29.949896,-82.128265
"296","12009","Florida","Brevard County",207883,148549,360764,59334,0.576229889900323,0.41176226009247,0.164467629807852,181848,119679,13225,159300,122993,3266,112914,181496,16987,100858,192156,14139,NA,NA,NA,116505,90907,14108,560683,438510,75.798802531912,9.8380011521662,9.30169097333074,24.201197468088,8.63268549251538,51.1408407246162,31.9726119750376,22.4911402699921,49914,9.278022591857,8.82370783054327,72.2714665980777,7.17844643204355,71.3354316546763,5.07438679661965,2,606612,28.225111,-80.690892
"297","12011","Florida","Broward County",333409,618752,957672,-285343,0.348145294004628,0.646100126139221,-0.297954832134593,260951,553320,17680,244101,508312,4009,522932,278766,17384,495207,259978,8340,NA,NA,NA,138076,318206,11508,1863780,1227645,39.2453508461299,27.2146390668427,27.5648413439354,60.7546491538701,32.7157175203082,51.3765036645956,36.7019712627027,15.3718786552061,52954,8.71031196987379,11.6887248907694,68.9842688049459,6.513846533887,63.3078594453732,0.0169329990972881,1,1944375,26.135399,-80.226976
"298","12013","Florida","Calhoun County",5274,1209,6526,4065,0.808152007355195,0.185258964143426,0.622893043211768,4655,1241,185,4366,1664,122,1275,4331,399,1331,4423,149,NA,NA,NA,2676,1202,309,14550,11160,77.2164948453608,13.1615120274914,5.63573883161512,22.7835051546392,3.553264604811,45.4570446735395,35.2302405498282,17.6288659793814,37089,10.0681596884129,23.130300693909,89.523901310717,21.1068370765604,87.6163295694255,67.5145299145299,6,13648,30.464333,-85.125841
"299","12015","Florida","Charlotte County",73243,42273,116340,30970,0.629559910606842,0.363357400722022,0.26620250988482,60218,33445,2711,47996,35906,780,30207,60194,4673,31117,57440,4723,NA,NA,NA,35223,26952,4916,169642,141230,84.6435434621143,5.53577533865434,6.63220193112555,15.3564565378857,10.1855672533924,51.2608905813419,22.3889131229295,37.6227585149904,44865,10.0889788616355,10.5788900979325,78.3960826985854,9.19950139098706,77.8333622262397,8.88434659765718,3,186847,26.953831,-82.117344
"300","12017","Florida","Citrus County",65352,27092,93208,38260,0.70114153291563,0.290661745772895,0.410479787142734,54456,22789,2455,44662,28460,813,24038,48798,5426,21681,51587,3022,NA,NA,NA,31274,22377,4581,140453,117055,88.8710102311805,2.81731255295366,5.12199810612803,11.1289897688195,5.41391070322457,51.667817704143,24.581888603305,35.1056937196073,39054,11.6480121956112,13.2889080738862,82.15435529416,12.5604485803855,82.6175100624017,34.518819564417,3,153843,28.865585,-82.455213
"301","12019","Florida","Clay County",84480,38317,124405,46163,0.67907238455046,0.308002089948153,0.371070294602307,74963,27822,3698,70022,25759,808,23251,77965,4096,26021,73786,3961,NA,NA,NA,49306,15942,2860,200346,147295,74.877461990756,9.56095953999581,9.00791630479271,25.122538009244,7.07875375600212,50.7976201171972,38.835314905214,14.1924470665748,59179,8.87241689128482,9.19173323039463,76.0615553641951,9.03422936338715,77.1112549497411,14.968695151023,1,218245,30.087758,-81.800487
"302","12021","Florida","Collier County",128950,77621,207818,51329,0.62049485607599,0.37350470122896,0.24699015484703,105423,61085,4281,96520,51698,894,49470,115719,4175,50884,112940,7,NA,NA,NA,75277,35244,2999,348236,241110,64.2225387380972,6.77500315877738,26.6345237138033,35.7774612619028,23.8168942900791,50.881298889259,29.9989087859957,29.5897035343847,59783,6.40886826501676,14.3215396354908,66.1189697418219,5.62907546344223,58.7901943415759,8.48594177656133,2,375752,26.203653,-81.69257
"303","12023","Florida","Columbia County",23836,8914,33042,14922,0.721384904061497,0.269777858483143,0.451607045578355,20368,7601,738,18429,8462,272,7361,19924,1016,7761,18926,678,NA,NA,NA,11602,5809,957,68198,52180,73.2748760960732,17.5723628258893,5.55441508548638,26.7251239039268,3.63353764040001,48.2125575530074,37.6037420452213,17.1867210182117,42848,11.7269300572386,13.7565799288196,84.0909575261599,12.0995947371343,83.6784544495642,62.0574254786691,4,69698,30.122022,-82.664496
"304","12027","Florida","DeSoto County",8313,4259,12659,4054,0.656686942096532,0.336440477130895,0.320246464965637,6778,3781,259,5587,4174,104,3346,6844,449,3666,6409,380,NA,NA,NA,3680,3290,537,35134,23515,55.0407013149656,12.9048784653043,30.6882222348722,44.9592986850344,17.5044116809928,43.345477315421,37.5135196675585,19.4085501223886,35513,8.29182537357164,29.4757503884845,89.9607426187945,15.4516065184403,85.8415253678169,46.2423268888761,6,33976,27.1868,-81.87051
"305","12029","Florida","Dixie County",6759,1365,8167,5394,0.827598873515367,0.167136035263867,0.6604628382515,5822,1270,110,5052,1798,91,1582,5040,357,1406,5199,203,NA,NA,NA,3344,1657,358,16084,12890,85.0410345685153,7.50435215120617,3.78015419049988,14.9589654314847,2.78537677194728,45.4178065157921,31.2360109425516,21.7296692365083,34634,5.30620007607455,22.236086848016,93.6028616587638,20.6122448979592,94.1690962099125,77.0247229326513,6,16759,29.634593,-83.058664
"306","12031","Florida","Duval County",233762,252556,492820,-18794,0.474335457164888,0.512471084777404,-0.0381356276125158,211672,205704,15319,211615,196737,3496,171598,241000,15216,179519,234687,5936,NA,NA,NA,146103,111670,11556,900890,658915,54.7176680837838,29.0156400892451,8.63268545549401,45.2823319162162,9.72171963280756,51.5583478560091,41.0023421283398,12.7217529332105,49196,8.60711773930745,11.0916374561843,71.9106620457001,8.61015022868082,68.1650915550848,2.9114980046583,1,995567,30.298646,-81.620436
